age,job,marital,education,default,balance,housing,loan,y
Senior,White-Collar,married,Unknown,no,Medium,yes,no,yes
Adult,White-Collar,married,tertiary,no,Medium,no,no,no
*,*,*,*,*,*,*,*,no
Adult,Blue-Collar,single,Unknown,no,Low,yes,yes,no
Adult,White-Collar,married,secondary,no,Low,no,no,yes
Adult,Blue-Collar,married,primary,no,High,yes,no,no
Adult,White-Collar,married,secondary,no,Low,no,yes,no
Young,White-Collar,single,tertiary,no,Medium,yes,no,no
Adult,Blue-Collar,divorced,primary,no,Negative,yes,yes,yes
Adult,Blue-Collar,married,secondary,no,Low,yes,no,no
Adult,White-Collar,single,secondary,no,Low,yes,no,no
Adult,Self-Employed,divorced,tertiary,no,Medium,no,no,no
Adult,Blue-Collar,married,primary,no,Low,no,no,no
Adult,White-Collar,married,tertiary,no,Low,yes,yes,no
Young,Blue-Collar,single,secondary,no,Low,yes,no,no
Adult,Blue-Collar,married,tertiary,no,Medium,no,no,no
Adult,White-Collar,married,secondary,no,Medium,yes,no,no
Adult,White-Collar,married,secondary,no,Low,yes,no,no
Adult,White-Collar,single,secondary,no,Low,no,yes,no
Adult,White-Collar,married,secondary,no,Negative,yes,no,no
Adult,Blue-Collar,married,secondary,no,Low,yes,no,no
Adult,Blue-Collar,single,secondary,no,Low,no,no,no
Adult,White-Collar,single,tertiary,no,Low,no,no,no
Adult,Self-Employed,married,tertiary,no,Low,no,no,no
Adult,Blue-Collar,married,secondary,no,Low,yes,yes,no
Young,White-Collar,single,secondary,no,Low,yes,no,no
Adult,White-Collar,divorced,secondary,no,Low,yes,no,no
Adult,Blue-Collar,single,secondary,no,Low,no,no,no
Adult,White-Collar,married,tertiary,no,Low,no,no,no
Senior,Not-Working,married,Unknown,no,Low,no,no,yes
Adult,White-Collar,single,tertiary,no,Low,yes,yes,no
Young,White-Collar,married,tertiary,no,Low,no,no,no
Adult,Blue-Collar,married,primary,no,Low,no,no,no
Adult,White-Collar,single,secondary,no,Low,no,no,no
*,*,*,*,*,*,*,*,no
Adult,White-Collar,single,tertiary,no,Low,no,no,no
Adult,White-Collar,married,secondary,no,Medium,yes,no,no
Adult,Blue-Collar,single,secondary,no,High,yes,no,no
Adult,Self-Employed,married,tertiary,no,Low,no,no,yes
Adult,Blue-Collar,single,secondary,no,Medium,yes,no,no
Adult,Blue-Collar,married,secondary,no,Low,no,no,yes
Adult,Not-Working,divorced,secondary,no,Negative,no,yes,no
Adult,Unknown,married,primary,no,Low,no,no,no
Adult,Self-Employed,married,primary,no,Low,no,no,no
Adult,White-Collar,married,secondary,no,Low,no,yes,no
Adult,White-Collar,married,tertiary,no,Medium,no,no,no
*,*,*,*,*,*,*,*,no
Adult,Not-Working,single,Unknown,no,Low,no,no,no
Adult,Blue-Collar,married,primary,no,Low,yes,no,no
Adult,Self-Employed,divorced,secondary,no,Medium,yes,no,no
Adult,White-Collar,married,secondary,no,Low,no,no,no
Adult,White-Collar,divorced,tertiary,no,High,no,no,no
Adult,Self-Employed,married,tertiary,no,Medium,no,no,yes
Adult,White-Collar,married,tertiary,no,Low,yes,no,no
*,*,*,*,*,*,*,*,no
Adult,Not-Working,married,primary,no,Negative,yes,no,no
Adult,White-Collar,divorced,secondary,no,Medium,yes,no,no
Adult,White-Collar,married,tertiary,no,Low,no,no,no
Adult,Blue-Collar,married,secondary,no,Low,yes,yes,no
Senior,Blue-Collar,married,secondary,no,Low,no,no,no
Adult,White-Collar,single,tertiary,no,Low,no,no,no
Young,White-Collar,single,tertiary,no,Low,yes,no,yes
Adult,Blue-Collar,married,secondary,no,Medium,yes,no,no
Adult,Blue-Collar,married,primary,no,Low,yes,no,no
Adult,White-Collar,divorced,secondary,no,Negative,yes,yes,no
Adult,White-Collar,married,tertiary,yes,Low,no,no,no
Adult,Self-Employed,married,tertiary,no,Medium,yes,no,no
Adult,White-Collar,divorced,secondary,no,Negative,no,no,no
Adult,White-Collar,married,secondary,no,High,yes,no,yes
Adult,Blue-Collar,married,primary,no,Medium,yes,no,no
Young,White-Collar,married,secondary,no,Low,yes,no,no
Adult,Blue-Collar,single,secondary,no,Low,no,no,no
Adult,White-Collar,married,tertiary,no,Medium,no,no,no
Adult,White-Collar,married,tertiary,no,Low,yes,no,yes
Adult,Self-Employed,married,secondary,no,High,yes,no,yes
Adult,White-Collar,married,secondary,no,Low,no,yes,no
Young,Self-Employed,single,secondary,no,Low,yes,no,no
Senior,Not-Working,divorced,primary,no,Low,no,no,no
Adult,White-Collar,married,tertiary,no,Low,no,yes,no
Adult,Self-Employed,married,secondary,no,Low,yes,no,no
Young,White-Collar,single,tertiary,no,Low,no,no,no
Young,White-Collar,married,tertiary,no,Low,yes,yes,no
Adult,White-Collar,single,tertiary,no,Low,yes,no,no
Adult,Blue-Collar,married,secondary,no,Low,yes,no,no
Adult,White-Collar,single,secondary,no,Low,no,no,no
Adult,Blue-Collar,married,secondary,no,Medium,no,no,no
Adult,White-Collar,married,secondary,no,Medium,no,no,no
Adult,White-Collar,married,secondary,no,Low,yes,no,no
Young,Blue-Collar,single,secondary,yes,Negative,yes,no,no
Adult,White-Collar,single,secondary,no,Low,no,no,no
Adult,White-Collar,single,tertiary,no,Low,no,no,no
Adult,White-Collar,married,tertiary,no,Low,yes,no,no
Adult,White-Collar,married,secondary,no,High,yes,no,no
Adult,Blue-Collar,married,secondary,no,Low,yes,no,no
Adult,Blue-Collar,married,secondary,no,Low,yes,no,no
Adult,White-Collar,single,tertiary,no,Low,no,yes,no
Adult,White-Collar,single,tertiary,no,Negative,yes,no,no
Adult,Not-Working,divorced,secondary,no,Low,no,yes,no
Young,Not-Working,single,secondary,no,Low,no,no,no
Adult,Not-Working,married,tertiary,no,Low,yes,yes,no
Adult,Blue-Collar,married,primary,no,High,yes,no,no
Adult,Blue-Collar,married,secondary,no,Low,yes,yes,no
Young,Blue-Collar,single,secondary,no,Negative,yes,no,no
Adult,Blue-Collar,married,primary,no,Low,yes,no,no
Adult,Blue-Collar,single,tertiary,no,Low,yes,yes,no
Young,White-Collar,single,tertiary,no,Low,yes,no,no
Adult,White-Collar,divorced,tertiary,no,High,yes,no,yes
Adult,Blue-Collar,married,tertiary,no,Low,yes,no,no
Adult,Blue-Collar,married,primary,no,Medium,no,no,no
Adult,Not-Working,divorced,secondary,no,Low,yes,yes,no
Adult,White-Collar,divorced,secondary,yes,Negative,yes,yes,no
Adult,White-Collar,divorced,tertiary,no,Medium,yes,no,no
Adult,Self-Employed,single,tertiary,no,Medium,yes,no,yes
Adult,White-Collar,single,secondary,no,Low,yes,yes,no
Senior,Not-Working,divorced,tertiary,no,Low,no,no,no
Adult,White-Collar,married,secondary,no,Medium,no,no,yes
Adult,White-Collar,single,secondary,no,Medium,yes,no,yes
Young,Blue-Collar,married,secondary,no,Negative,yes,no,no
Adult,White-Collar,divorced,tertiary,no,High,yes,no,yes
Adult,Blue-Collar,single,secondary,no,Negative,yes,no,no
Adult,Blue-Collar,single,secondary,no,Medium,yes,no,no
*,*,*,*,*,*,*,*,no
*,*,*,*,*,*,*,*,no
Adult,Blue-Collar,married,secondary,no,Low,yes,no,no
*,*,*,*,*,*,*,*,yes
Adult,White-Collar,married,tertiary,no,Low,yes,no,no
Adult,Blue-Collar,single,secondary,no,Low,no,no,no
Adult,White-Collar,married,secondary,no,Medium,no,no,no
Young,Not-Working,single,tertiary,no,Low,no,no,no
Adult,Blue-Collar,divorced,secondary,no,Low,yes,no,no
Adult,White-Collar,married,secondary,no,Medium,yes,no,no
Adult,Blue-Collar,married,secondary,no,Medium,yes,no,no
Adult,White-Collar,single,tertiary,no,Medium,no,no,no
Adult,Self-Employed,married,secondary,no,Low,no,no,no
Adult,White-Collar,divorced,secondary,no,Low,yes,no,no
Adult,White-Collar,married,secondary,no,Medium,yes,yes,no
Adult,White-Collar,married,secondary,no,Medium,no,no,no
Adult,Blue-Collar,married,secondary,no,Low,no,no,no
Adult,Not-Working,single,tertiary,no,Low,yes,no,no
Adult,White-Collar,divorced,secondary,no,Low,yes,no,no
Adult,White-Collar,married,tertiary,no,Negative,yes,no,no
Adult,Blue-Collar,single,secondary,no,Negative,yes,yes,no
Adult,White-Collar,married,Unknown,no,Low,no,no,no
Adult,White-Collar,single,secondary,no,High,no,no,no
Adult,White-Collar,married,tertiary,no,Negative,yes,no,no
Adult,White-Collar,married,secondary,no,Negative,yes,no,no
Adult,Blue-Collar,married,secondary,no,Low,yes,yes,no
Young,White-Collar,single,secondary,no,Low,yes,no,yes
Adult,White-Collar,single,tertiary,no,Low,yes,yes,no
Adult,White-Collar,married,tertiary,no,Medium,yes,no,no
Adult,White-Collar,single,tertiary,no,Medium,yes,no,no
Adult,White-Collar,married,tertiary,no,High,no,no,no
Adult,Blue-Collar,married,primary,no,Low,yes,no,no
Young,White-Collar,single,tertiary,no,Low,yes,no,no
Adult,White-Collar,single,secondary,no,Low,yes,no,no
Adult,Not-Working,divorced,secondary,no,Negative,yes,no,no
Adult,White-Collar,married,tertiary,yes,Low,no,no,no
Adult,White-Collar,single,tertiary,no,Medium,no,no,yes
Adult,Not-Working,married,secondary,no,High,no,no,no
Adult,White-Collar,single,tertiary,no,Negative,yes,no,no
Young,Blue-Collar,single,secondary,no,Low,yes,no,no
Adult,Blue-Collar,divorced,primary,no,Low,yes,yes,no
Adult,White-Collar,married,secondary,no,Medium,no,no,no
Adult,Blue-Collar,single,primary,no,Low,yes,no,no
Young,White-Collar,married,secondary,no,Low,no,no,yes
Adult,Blue-Collar,single,secondary,no,Low,yes,no,no
Adult,Blue-Collar,single,primary,no,Low,no,no,no
Adult,Self-Employed,married,tertiary,no,Low,yes,no,no
Adult,White-Collar,single,secondary,no,Negative,yes,no,no
Adult,White-Collar,married,secondary,no,Low,yes,no,no
*,*,*,*,*,*,*,*,no
Adult,Blue-Collar,single,secondary,no,High,no,no,no
Young,White-Collar,single,tertiary,no,Medium,no,no,no
Adult,Blue-Collar,married,primary,no,Low,no,no,no
Adult,Not-Working,married,primary,no,Low,yes,no,no
Young,White-Collar,single,tertiary,no,Low,yes,no,yes
Adult,Not-Working,married,secondary,no,Medium,no,no,yes
Adult,White-Collar,married,secondary,no,Low,no,no,no
Young,Not-Working,single,secondary,no,Low,yes,no,no
Adult,White-Collar,divorced,tertiary,no,Low,yes,no,no
Adult,White-Collar,divorced,secondary,no,Negative,yes,no,no
Senior,Not-Working,married,Unknown,no,Low,no,no,no
Adult,Blue-Collar,married,secondary,no,Low,yes,no,no
Adult,White-Collar,married,secondary,no,Low,yes,no,no
Young,Blue-Collar,single,secondary,no,Low,no,no,no
Adult,Blue-Collar,married,secondary,no,Low,no,yes,no
Adult,White-Collar,married,tertiary,no,Low,no,no,no
Adult,Blue-Collar,married,primary,no,Low,yes,no,no
Adult,White-Collar,single,secondary,no,Low,yes,no,no
Adult,Not-Working,married,primary,no,Low,no,no,no
Young,White-Collar,single,tertiary,no,Low,yes,no,no
Adult,White-Collar,single,tertiary,no,Low,yes,no,yes
Adult,Self-Employed,married,secondary,no,Low,no,no,yes
Adult,Blue-Collar,single,primary,no,Low,no,no,no
Adult,White-Collar,divorced,secondary,no,Low,yes,no,no
Adult,Self-Employed,married,secondary,no,Low,yes,yes,no
Adult,Not-Working,married,secondary,no,High,no,no,no
Adult,White-Collar,divorced,secondary,no,Low,no,no,yes
Young,White-Collar,divorced,secondary,no,Low,yes,no,no
Adult,White-Collar,married,secondary,no,Negative,no,no,no
Young,White-Collar,single,secondary,no,Low,no,no,no
Adult,Blue-Collar,married,secondary,no,Low,no,yes,no
Adult,Blue-Collar,single,primary,no,Medium,no,no,no
Adult,White-Collar,married,secondary,no,Low,no,no,no
Adult,White-Collar,married,secondary,no,High,no,no,no
Young,Blue-Collar,single,secondary,no,Medium,yes,no,no
Adult,Blue-Collar,married,secondary,no,Low,yes,yes,no
Adult,White-Collar,married,tertiary,no,Medium,yes,no,no
Adult,Blue-Collar,single,primary,no,Medium,no,no,yes
Adult,White-Collar,married,secondary,no,Low,yes,no,no
Adult,White-Collar,married,tertiary,no,Low,no,no,yes
Adult,White-Collar,married,tertiary,no,Medium,no,no,no
Adult,White-Collar,single,tertiary,no,Low,no,no,no
Adult,Blue-Collar,divorced,tertiary,no,Medium,no,no,no
Adult,Blue-Collar,married,primary,no,Low,no,no,no
Adult,Self-Employed,married,tertiary,no,Low,no,no,no
Adult,White-Collar,married,tertiary,no,Medium,yes,no,no
Adult,Blue-Collar,married,primary,no,Medium,yes,no,no
Adult,White-Collar,divorced,tertiary,no,Low,yes,no,no
*,*,*,*,*,*,*,*,no
Adult,Blue-Collar,married,secondary,no,Low,no,no,no
Young,White-Collar,single,secondary,no,Low,no,no,no
Adult,White-Collar,married,secondary,no,Low,yes,no,yes
Adult,Self-Employed,married,secondary,no,Low,no,no,no
Adult,White-Collar,married,secondary,no,Medium,no,no,no
Adult,Blue-Collar,married,secondary,no,Low,no,no,no
Adult,Blue-Collar,married,secondary,no,Medium,no,no,yes
Senior,White-Collar,married,primary,no,Medium,no,no,no
Adult,White-Collar,married,primary,no,Medium,no,no,no
Adult,Not-Working,married,secondary,no,Medium,no,no,no
Adult,Blue-Collar,single,secondary,no,Low,yes,no,no
Adult,Blue-Collar,married,Unknown,no,Medium,no,no,no
Adult,White-Collar,married,secondary,no,Low,yes,no,no
Adult,Blue-Collar,married,primary,no,Low,yes,no,no
Adult,White-Collar,single,tertiary,no,Medium,no,no,no
Adult,White-Collar,married,tertiary,no,Medium,yes,yes,no
Adult,Blue-Collar,married,secondary,no,Medium,no,no,no
Adult,Blue-Collar,married,secondary,no,High,yes,yes,no
Young,White-Collar,single,secondary,no,Medium,yes,no,no
Adult,Blue-Collar,divorced,primary,no,Low,yes,no,no
Adult,Blue-Collar,divorced,Unknown,no,Medium,no,no,no
Adult,White-Collar,married,Unknown,no,Medium,no,no,no
Adult,Blue-Collar,married,secondary,no,Negative,yes,no,no
Adult,Blue-Collar,married,secondary,no,Medium,no,no,yes
Adult,White-Collar,married,tertiary,no,Low,yes,no,no
Adult,White-Collar,married,tertiary,no,Negative,yes,yes,no
Adult,Blue-Collar,married,secondary,no,Medium,no,no,no
Young,White-Collar,single,tertiary,no,Medium,no,no,yes
Adult,White-Collar,married,secondary,no,Negative,yes,yes,no
Adult,Blue-Collar,married,Unknown,no,Medium,yes,no,no
Young,White-Collar,single,Unknown,no,Low,no,no,no
Adult,White-Collar,married,tertiary,no,Low,no,no,yes
Adult,Not-Working,married,tertiary,no,Medium,no,yes,no
Adult,White-Collar,divorced,secondary,no,Low,yes,no,no
Adult,Self-Employed,single,secondary,no,Low,yes,no,no
Adult,White-Collar,single,secondary,no,Low,no,no,yes
Adult,White-Collar,married,secondary,no,Medium,yes,yes,no
Adult,White-Collar,married,secondary,no,Low,yes,no,no
Adult,White-Collar,married,tertiary,no,Low,no,no,no
Adult,White-Collar,married,secondary,no,Medium,no,no,yes
Adult,White-Collar,married,secondary,no,Low,yes,yes,no
Adult,Blue-Collar,divorced,secondary,no,Low,no,no,no
Adult,Blue-Collar,married,primary,no,Low,no,no,no
Adult,Blue-Collar,married,primary,no,Low,yes,no,no
Adult,Self-Employed,married,tertiary,no,Low,no,no,no
Adult,White-Collar,divorced,secondary,no,Negative,no,yes,no
Adult,White-Collar,married,tertiary,no,Medium,yes,no,no
Adult,White-Collar,married,secondary,no,Low,no,yes,no
Adult,White-Collar,married,secondary,no,Medium,yes,no,yes
Adult,Blue-Collar,single,primary,no,Medium,yes,no,no
Adult,White-Collar,married,secondary,no,Low,yes,yes,no
Young,Blue-Collar,single,secondary,no,Low,no,no,no
Young,White-Collar,single,secondary,no,Low,yes,no,no
Adult,Blue-Collar,married,Unknown,no,Medium,yes,no,no
Adult,Blue-Collar,married,primary,no,Low,yes,no,no
Adult,White-Collar,single,tertiary,no,Low,yes,no,no
Young,Not-Working,single,secondary,no,Low,no,no,no
Adult,Blue-Collar,married,secondary,no,Medium,yes,no,no
Adult,White-Collar,married,secondary,no,Low,yes,no,no
Adult,Blue-Collar,married,secondary,no,Low,yes,no,no
Adult,White-Collar,single,tertiary,no,Medium,yes,no,no
Adult,White-Collar,married,secondary,no,Low,yes,no,no
Adult,White-Collar,married,primary,no,Low,yes,no,no
Adult,Blue-Collar,married,secondary,no,Low,no,no,no
Adult,Not-Working,married,primary,no,Medium,no,no,yes
Adult,Not-Working,married,primary,no,Medium,yes,yes,no
Adult,Blue-Collar,married,primary,no,Low,no,no,no
Adult,White-Collar,divorced,tertiary,no,Medium,no,yes,no
Adult,White-Collar,single,secondary,no,Low,no,no,no
Adult,Blue-Collar,single,secondary,no,Low,yes,no,no
Adult,Blue-Collar,divorced,secondary,no,Low,no,no,no
Adult,White-Collar,single,tertiary,no,Low,yes,no,no
Adult,White-Collar,divorced,secondary,no,Low,no,no,no
Adult,Blue-Collar,married,secondary,no,Low,no,no,no
Young,White-Collar,single,secondary,no,Low,no,no,no
Adult,Blue-Collar,married,secondary,no,Low,no,no,no
Adult,White-Collar,married,secondary,no,Low,no,yes,no
Adult,Blue-Collar,single,primary,no,Medium,yes,no,no
Adult,White-Collar,single,tertiary,no,Medium,no,no,no
Adult,White-Collar,single,tertiary,no,Low,no,no,yes
Adult,Blue-Collar,married,primary,no,Low,no,no,no
Young,Blue-Collar,married,primary,no,Low,yes,no,no
Adult,Blue-Collar,married,primary,no,Low,no,yes,no
Young,White-Collar,married,secondary,no,Negative,yes,yes,no
Adult,White-Collar,married,Unknown,no,Low,yes,no,no
Adult,Blue-Collar,married,primary,no,Low,no,no,no
Adult,White-Collar,single,secondary,no,Medium,yes,no,no
Adult,White-Collar,married,secondary,no,Low,yes,no,no
Adult,White-Collar,single,tertiary,no,Low,no,no,no
Adult,White-Collar,married,tertiary,no,Low,yes,no,no
Adult,White-Collar,married,secondary,no,Low,yes,no,no
Adult,White-Collar,married,primary,no,Medium,yes,yes,no
Adult,White-Collar,single,tertiary,no,Low,yes,no,no
Adult,White-Collar,married,secondary,no,Medium,yes,no,yes
Adult,Unknown,married,Unknown,no,Medium,no,no,no
Adult,White-Collar,divorced,secondary,no,Low,yes,no,no
Adult,White-Collar,married,tertiary,no,Low,no,no,no
Senior,White-Collar,married,tertiary,no,Low,no,no,yes
Adult,Self-Employed,married,Unknown,no,Low,no,no,no
Young,Self-Employed,married,tertiary,no,Low,yes,no,no
Adult,White-Collar,divorced,secondary,no,Negative,yes,no,no
Adult,Self-Employed,divorced,tertiary,no,Low,yes,yes,no
Adult,White-Collar,divorced,tertiary,no,Negative,yes,no,no
Adult,White-Collar,married,tertiary,no,Medium,no,no,yes
Adult,White-Collar,married,secondary,no,Low,no,no,no
Adult,White-Collar,married,secondary,no,Negative,yes,yes,no
Adult,Not-Working,married,primary,no,Medium,no,yes,no
*,*,*,*,*,*,*,*,no
Adult,White-Collar,married,secondary,no,Low,no,yes,no
Adult,Blue-Collar,married,primary,no,Low,yes,yes,no
Adult,Blue-Collar,married,primary,no,Low,yes,no,no
Adult,White-Collar,single,secondary,no,Low,no,no,no
Adult,White-Collar,married,secondary,no,Low,yes,no,no
Adult,Blue-Collar,divorced,primary,no,Low,yes,no,no
Adult,Blue-Collar,divorced,primary,no,Low,yes,no,no
Adult,White-Collar,married,tertiary,no,Low,yes,no,no
Adult,White-Collar,divorced,secondary,no,Medium,no,no,no
*,*,*,*,*,*,*,*,yes
Adult,Not-Working,married,secondary,no,Low,yes,no,no
Adult,White-Collar,married,tertiary,no,Low,no,no,no
Adult,Blue-Collar,single,secondary,no,Low,yes,no,no
Adult,Blue-Collar,married,secondary,no,High,yes,yes,no
Adult,White-Collar,single,secondary,no,Medium,yes,no,no
Adult,Blue-Collar,single,secondary,no,Medium,no,no,no
Young,White-Collar,married,tertiary,no,Low,no,yes,no
Adult,White-Collar,divorced,secondary,no,Medium,yes,no,no
Adult,Blue-Collar,married,primary,no,Low,yes,no,no
Adult,Blue-Collar,divorced,secondary,no,Low,yes,no,no
Adult,White-Collar,married,secondary,no,Negative,yes,no,no
Adult,White-Collar,married,secondary,no,Negative,no,no,no
Adult,White-Collar,married,secondary,no,Low,no,no,no
Adult,Blue-Collar,married,secondary,no,Medium,yes,no,no
Adult,White-Collar,married,Unknown,no,Medium,yes,no,no
Adult,White-Collar,married,tertiary,no,Low,yes,yes,no
Young,Blue-Collar,divorced,secondary,no,Low,yes,no,no
Adult,Blue-Collar,married,secondary,no,Medium,no,no,no
Adult,Blue-Collar,married,primary,no,Medium,yes,no,no
Adult,White-Collar,married,tertiary,no,Low,no,no,no
Adult,Blue-Collar,married,primary,no,Low,yes,no,yes
Senior,Not-Working,divorced,secondary,no,Low,no,no,no
Adult,Blue-Collar,married,secondary,no,Low,yes,no,no
Adult,White-Collar,divorced,tertiary,no,Low,no,no,no
*,*,*,*,*,*,*,*,no
Adult,White-Collar,married,tertiary,no,High,no,no,yes
Adult,Not-Working,married,secondary,no,Medium,no,no,no
Adult,White-Collar,married,tertiary,no,Low,no,no,no
Adult,White-Collar,married,tertiary,yes,Negative,yes,yes,no
Young,White-Collar,single,secondary,no,Medium,yes,no,no
Adult,Blue-Collar,married,secondary,no,Negative,yes,yes,no
Young,Blue-Collar,married,secondary,no,Medium,yes,no,no
Adult,White-Collar,married,secondary,no,Medium,no,no,no
Adult,Blue-Collar,married,primary,no,Medium,yes,no,no
Adult,Blue-Collar,married,secondary,no,Medium,no,yes,no
Adult,White-Collar,divorced,tertiary,no,Low,yes,no,yes
Young,Not-Working,single,tertiary,no,Low,no,no,no
Young,Not-Working,single,tertiary,no,Medium,no,no,yes
Adult,Blue-Collar,single,primary,no,Low,yes,no,no
Adult,White-Collar,single,secondary,no,Negative,yes,yes,yes
Adult,White-Collar,single,tertiary,no,Medium,no,no,no
Adult,White-Collar,single,secondary,no,Medium,yes,yes,no
Adult,White-Collar,married,Unknown,no,High,no,no,no
Adult,White-Collar,single,tertiary,no,Low,no,no,no
Adult,White-Collar,single,tertiary,no,Medium,yes,no,no
Adult,White-Collar,married,secondary,no,Medium,yes,no,no
Adult,Blue-Collar,divorced,secondary,no,Low,yes,no,no
Young,Blue-Collar,single,secondary,no,Low,yes,no,no
Adult,White-Collar,divorced,secondary,no,Medium,yes,no,yes
Adult,White-Collar,married,secondary,no,Low,yes,no,no
*,*,*,*,*,*,*,*,no
Adult,Blue-Collar,married,secondary,yes,Negative,yes,no,no
Adult,Blue-Collar,single,secondary,no,Low,yes,no,yes
Adult,Blue-Collar,married,primary,no,Medium,yes,no,no
Adult,White-Collar,single,secondary,no,Medium,no,yes,no
Adult,Blue-Collar,divorced,primary,no,Low,yes,no,no
Senior,Not-Working,married,primary,no,Medium,no,no,no
Adult,Not-Working,single,secondary,no,Low,yes,no,no
Adult,White-Collar,married,tertiary,no,Low,no,no,no
Adult,White-Collar,married,Unknown,no,Medium,no,no,no
Adult,White-Collar,single,tertiary,no,Low,no,no,no
Adult,White-Collar,married,tertiary,no,Low,yes,yes,no
Adult,White-Collar,single,tertiary,no,Low,yes,no,yes
Adult,Self-Employed,married,tertiary,no,Low,yes,no,no
Adult,White-Collar,single,tertiary,no,Low,no,no,yes
Adult,White-Collar,married,secondary,no,Low,yes,no,no
Adult,White-Collar,married,tertiary,no,High,no,no,no
Adult,Blue-Collar,single,secondary,no,Negative,yes,no,no
Senior,Not-Working,married,primary,no,High,no,no,no
Adult,White-Collar,divorced,secondary,no,Medium,no,no,no
Adult,White-Collar,divorced,tertiary,no,Medium,yes,no,no
Adult,White-Collar,married,primary,no,High,no,no,no
Adult,White-Collar,married,secondary,no,Low,yes,no,no
Adult,Not-Working,married,secondary,no,Low,yes,no,yes
Young,Self-Employed,single,tertiary,no,Low,no,no,no
Adult,White-Collar,married,secondary,yes,Negative,no,yes,no
Adult,Not-Working,married,primary,no,Negative,yes,no,no
Adult,Blue-Collar,married,Unknown,no,Low,no,no,no
Young,Blue-Collar,married,primary,no,Low,no,yes,no
Young,Self-Employed,married,secondary,no,Low,yes,no,no
Adult,White-Collar,married,secondary,no,High,no,no,no
*,*,*,*,*,*,*,*,no
Adult,Not-Working,married,secondary,no,Low,yes,no,no
Adult,Blue-Collar,married,primary,no,Low,yes,no,no
Young,White-Collar,single,secondary,no,Low,no,no,no
Adult,White-Collar,divorced,Unknown,no,Low,no,no,yes
Young,White-Collar,married,tertiary,no,Low,no,no,no
Adult,White-Collar,married,tertiary,no,Low,yes,no,no
Adult,White-Collar,divorced,tertiary,no,Low,yes,no,no
Adult,White-Collar,single,secondary,no,High,yes,no,no
Adult,White-Collar,divorced,tertiary,no,Low,no,yes,no
Adult,White-Collar,married,secondary,no,Low,yes,no,no
Adult,Blue-Collar,married,secondary,no,Medium,yes,yes,no
Adult,White-Collar,married,tertiary,no,Low,no,no,no
Adult,White-Collar,married,secondary,no,Low,no,no,yes
Adult,Blue-Collar,married,Unknown,no,Low,no,no,no
Adult,Blue-Collar,married,secondary,no,Low,yes,no,no
Adult,White-Collar,single,tertiary,no,Medium,yes,no,no
Adult,White-Collar,married,secondary,no,Negative,yes,no,no
*,*,*,*,*,*,*,*,yes
Adult,White-Collar,divorced,secondary,no,Low,yes,no,no
Adult,Blue-Collar,married,primary,yes,Negative,yes,no,no
Adult,White-Collar,single,secondary,no,Low,no,no,no
Adult,White-Collar,single,Unknown,no,Low,yes,no,no
Adult,White-Collar,divorced,tertiary,no,Low,yes,no,no
Adult,Not-Working,married,primary,no,Low,no,no,no
Adult,Unknown,married,primary,no,Low,no,no,no
Adult,White-Collar,married,primary,no,Low,no,no,no
Adult,White-Collar,single,tertiary,no,High,no,no,no
Senior,Not-Working,married,secondary,no,High,no,no,yes
Adult,Blue-Collar,single,secondary,no,High,yes,yes,no
Adult,Not-Working,married,primary,no,Medium,no,no,no
Adult,White-Collar,single,tertiary,no,Medium,no,no,yes
Adult,White-Collar,divorced,tertiary,no,Low,yes,no,no
Adult,White-Collar,married,Unknown,no,Negative,yes,no,no
Adult,White-Collar,single,tertiary,no,Low,no,no,no
Adult,Self-Employed,single,secondary,no,Low,yes,no,no
Adult,White-Collar,single,secondary,no,Negative,yes,no,no
Young,White-Collar,single,secondary,no,Negative,yes,no,no
Young,Blue-Collar,married,secondary,no,Low,yes,no,no
Adult,White-Collar,single,secondary,yes,Negative,no,yes,no
Adult,White-Collar,married,tertiary,no,Negative,no,yes,no
Adult,White-Collar,divorced,tertiary,no,Low,yes,no,no
Adult,White-Collar,married,tertiary,no,Low,yes,no,no
Adult,White-Collar,single,secondary,no,Low,yes,no,no
Adult,White-Collar,married,secondary,no,Low,no,no,no
Adult,Blue-Collar,single,secondary,no,Low,yes,no,no
Adult,Blue-Collar,married,secondary,no,Low,yes,no,no
Adult,Blue-Collar,single,primary,no,Low,yes,no,no
Adult,White-Collar,married,tertiary,no,Low,no,no,no
Adult,Blue-Collar,married,secondary,no,Low,yes,yes,no
*,*,*,*,*,*,*,*,no
Adult,Self-Employed,married,primary,no,Medium,yes,no,no
Adult,Not-Working,married,secondary,no,Low,yes,no,no
Adult,Blue-Collar,married,Unknown,no,Low,no,no,no
Adult,White-Collar,married,primary,no,Low,no,no,no
Adult,Blue-Collar,divorced,primary,no,Low,yes,no,no
Adult,Blue-Collar,married,secondary,no,Negative,yes,no,no
Adult,White-Collar,married,tertiary,no,High,yes,no,no
Adult,White-Collar,married,secondary,no,Low,no,no,no
Adult,Blue-Collar,divorced,secondary,no,Low,no,no,no
Adult,White-Collar,married,secondary,no,Low,no,no,no
Young,White-Collar,single,secondary,no,Low,yes,yes,yes
*,*,*,*,*,*,*,*,no
Adult,White-Collar,married,secondary,no,Low,yes,no,no
Adult,Blue-Collar,divorced,secondary,no,Low,yes,no,no
Adult,White-Collar,married,secondary,no,Medium,yes,no,no
*,*,*,*,*,*,*,*,no
