age,job,marital,education,default,balance,housing,loan,y
Adult,Blue-Collar,married,primary,no,Low-Medium,no,no,no
Adult,Blue-Collar,married,tertiary,no,Low-Medium,yes,no,no
Adult,White-Collar,divorced,tertiary,no,Low-Medium,yes,no,no
Adult,White-Collar,single,secondary,no,High,yes,no,no
Young,White-Collar,single,secondary,no,Low-Medium,yes,no,yes
Adult,White-Collar,divorced,tertiary,no,Low-Medium,yes,no,yes
Adult,White-Collar,divorced,primary,no,Low-Medium,yes,no,no
Young,White-Collar,single,secondary,no,Low-Medium,yes,no,no
Senior,Not-Working,married,primary,no,Low-Medium,no,no,no
Adult,Blue-Collar,single,secondary,no,Low-Medium,no,no,no
Adult,Not-Working,married,secondary,no,Low-Medium,no,no,no
Adult,Blue-Collar,married,primary,no,Low-Medium,no,yes,no
Adult,Self-Employed,single,Unknown,no,Low-Medium,no,no,no
Adult,Not-Working,divorced,primary,no,Low-Medium,no,no,no
Adult,Blue-Collar,married,primary,no,Low-Medium,yes,no,no
Adult,Blue-Collar,married,secondary,no,Low-Medium,yes,no,no
Senior,Not-Working,married,primary,no,Low-Medium,no,no,no
Adult,Not-Working,divorced,secondary,no,Low-Medium,yes,no,no
Adult,White-Collar,single,secondary,no,Low-Medium,no,no,no
Adult,White-Collar,divorced,tertiary,no,Low-Medium,yes,no,yes
Young,White-Collar,single,tertiary,no,Low-Medium,yes,yes,yes
Adult,White-Collar,married,secondary,no,Low-Medium,yes,no,yes
Adult,White-Collar,married,secondary,no,Low-Medium,no,no,no
Young,Not-Working,single,secondary,no,Low-Medium,no,no,no
Adult,Blue-Collar,married,primary,no,Low-Medium,yes,no,no
Adult,White-Collar,married,tertiary,no,Low-Medium,yes,no,no
Adult,Blue-Collar,single,secondary,no,Negative,no,yes,no
Adult,White-Collar,married,secondary,no,Low-Medium,no,no,no
Adult,White-Collar,divorced,tertiary,no,Low-Medium,yes,no,no
Adult,White-Collar,married,tertiary,no,Low-Medium,yes,yes,no
Adult,Blue-Collar,married,primary,no,Low-Medium,yes,no,no
Adult,White-Collar,married,Unknown,no,Low-Medium,yes,no,no
Adult,Self-Employed,married,tertiary,no,Low-Medium,no,no,no
Adult,Blue-Collar,divorced,secondary,no,Negative,yes,no,no
Adult,White-Collar,single,Unknown,no,Low-Medium,yes,no,no
Adult,White-Collar,single,secondary,no,Low-Medium,yes,no,no
Adult,White-Collar,married,secondary,no,Low-Medium,yes,no,yes
Adult,White-Collar,single,tertiary,no,Low-Medium,yes,no,no
Adult,Blue-Collar,divorced,Unknown,no,Low-Medium,no,no,no
Adult,Blue-Collar,married,primary,no,High,no,no,no
Adult,Blue-Collar,married,primary,no,Low-Medium,yes,no,no
Adult,White-Collar,divorced,secondary,no,Low-Medium,yes,no,no
Young,White-Collar,single,tertiary,no,Low-Medium,yes,yes,no
Young,Self-Employed,single,tertiary,no,Low-Medium,yes,no,no
Adult,White-Collar,divorced,secondary,no,Low-Medium,yes,no,no
Adult,White-Collar,married,tertiary,no,Low-Medium,no,no,no
Adult,White-Collar,divorced,secondary,no,Negative,yes,no,no
Adult,White-Collar,married,tertiary,no,Low-Medium,yes,no,no
Adult,Blue-Collar,married,secondary,no,Low-Medium,yes,no,no
Young,Not-Working,single,secondary,no,Low-Medium,yes,no,no
Adult,Blue-Collar,married,Unknown,no,Low-Medium,no,no,yes
Adult,Blue-Collar,married,secondary,no,Low-Medium,yes,no,no
Adult,Blue-Collar,married,secondary,no,Low-Medium,no,no,no
Adult,Blue-Collar,single,secondary,no,Low-Medium,yes,no,no
Adult,Blue-Collar,married,primary,no,Low-Medium,no,no,no
Adult,White-Collar,married,secondary,no,Negative,no,no,no
Adult,White-Collar,single,secondary,no,Low-Medium,yes,no,yes
Young,Blue-Collar,single,secondary,no,Low-Medium,no,no,no
Adult,White-Collar,married,secondary,no,Low-Medium,yes,no,no
Adult,Blue-Collar,married,secondary,no,Low-Medium,no,no,no
Adult,Blue-Collar,married,secondary,no,Low-Medium,yes,yes,no
Adult,Blue-Collar,married,secondary,no,Low-Medium,yes,no,no
Adult,White-Collar,single,tertiary,no,Negative,no,no,no
Adult,Self-Employed,married,secondary,no,Low-Medium,yes,no,no
Adult,Not-Working,married,secondary,no,Low-Medium,yes,no,no
Adult,White-Collar,married,tertiary,no,Low-Medium,no,no,no
Adult,White-Collar,married,tertiary,no,Low-Medium,no,no,no
Adult,Blue-Collar,married,primary,no,Low-Medium,yes,no,no
Adult,White-Collar,single,tertiary,no,Low-Medium,yes,no,no
Adult,Not-Working,married,tertiary,no,Low-Medium,no,no,no
Adult,White-Collar,married,tertiary,no,Low-Medium,no,no,no
Adult,White-Collar,single,secondary,no,High,no,no,yes
Adult,Self-Employed,single,tertiary,no,Low-Medium,yes,no,no
Adult,Blue-Collar,single,primary,no,Low-Medium,yes,no,no
Young,White-Collar,single,secondary,no,Low-Medium,no,yes,no
Adult,White-Collar,married,secondary,no,Low-Medium,no,no,yes
Adult,Blue-Collar,married,secondary,no,Low-Medium,yes,yes,no
Adult,White-Collar,single,secondary,no,Low-Medium,yes,no,no
Adult,White-Collar,single,tertiary,no,Low-Medium,yes,no,no
Adult,White-Collar,married,tertiary,no,Low-Medium,no,no,no
Adult,Self-Employed,married,secondary,no,Low-Medium,yes,no,no
Adult,Blue-Collar,married,secondary,no,Low-Medium,yes,no,no
Adult,White-Collar,married,secondary,no,Low-Medium,no,no,no
Adult,Blue-Collar,single,secondary,no,Low-Medium,no,no,no
Young,Self-Employed,single,tertiary,no,Low-Medium,no,no,no
Adult,Blue-Collar,single,secondary,no,Low-Medium,yes,no,no
Adult,Blue-Collar,married,secondary,no,Low-Medium,yes,no,no
Young,Self-Employed,single,tertiary,no,Low-Medium,no,no,no
Adult,Blue-Collar,married,Unknown,no,Low-Medium,no,no,no
Adult,White-Collar,single,tertiary,no,Low-Medium,yes,no,no
Adult,Self-Employed,single,tertiary,no,Low-Medium,yes,no,yes
Adult,Blue-Collar,married,Unknown,no,Low-Medium,no,no,no
Adult,White-Collar,married,secondary,no,Low-Medium,yes,no,no
Adult,Blue-Collar,married,secondary,no,Low-Medium,yes,yes,no
Adult,Blue-Collar,married,primary,no,Low-Medium,no,no,no
Adult,Blue-Collar,married,primary,no,Low-Medium,no,no,no
Adult,Blue-Collar,married,secondary,no,Low-Medium,yes,no,no
Adult,White-Collar,married,secondary,no,Low-Medium,yes,no,no
Adult,White-Collar,divorced,tertiary,no,Low-Medium,no,yes,no
Adult,Not-Working,married,primary,no,Low-Medium,no,no,no
Adult,White-Collar,married,tertiary,no,Low-Medium,yes,no,no
Adult,White-Collar,single,tertiary,no,Low-Medium,yes,no,no
Adult,Blue-Collar,single,primary,no,Low-Medium,yes,no,no
Adult,White-Collar,married,tertiary,no,Low-Medium,yes,yes,no
Adult,Blue-Collar,married,secondary,no,Low-Medium,yes,no,no
Adult,Blue-Collar,married,secondary,no,Low-Medium,yes,no,no
Adult,White-Collar,single,primary,no,Low-Medium,no,no,no
Adult,White-Collar,married,secondary,no,Low-Medium,no,no,no
Young,White-Collar,single,tertiary,no,Low-Medium,no,no,no
Adult,White-Collar,divorced,secondary,no,Low-Medium,yes,yes,no
Adult,Self-Employed,single,tertiary,no,Low-Medium,yes,no,yes
Adult,Self-Employed,married,secondary,no,Low-Medium,yes,no,no
Adult,White-Collar,married,tertiary,no,Low-Medium,yes,no,no
Adult,White-Collar,married,secondary,no,Low-Medium,yes,no,no
Senior,Not-Working,married,primary,no,Low-Medium,no,no,no
Senior,Not-Working,married,secondary,no,Low-Medium,no,no,no
Adult,Blue-Collar,divorced,secondary,no,Low-Medium,yes,no,no
Young,White-Collar,single,secondary,no,Low-Medium,yes,no,no
Adult,Blue-Collar,married,Unknown,no,Low-Medium,yes,no,no
Adult,Blue-Collar,married,secondary,no,Negative,yes,yes,no
Adult,White-Collar,divorced,primary,no,Low-Medium,yes,no,no
Adult,Blue-Collar,married,primary,no,Low-Medium,no,no,no
Adult,White-Collar,divorced,secondary,no,Low-Medium,yes,yes,yes
Adult,Blue-Collar,single,secondary,no,Low-Medium,yes,yes,no
Adult,Blue-Collar,single,Unknown,no,Low-Medium,yes,no,no
Adult,White-Collar,married,tertiary,no,Low-Medium,yes,yes,no
Adult,White-Collar,married,secondary,no,Low-Medium,yes,no,no
Adult,White-Collar,married,tertiary,no,Negative,no,no,no
Senior,Not-Working,married,primary,no,Low-Medium,no,no,yes
Adult,White-Collar,married,secondary,no,Low-Medium,yes,no,no
Young,Not-Working,single,tertiary,no,Low-Medium,no,no,yes
Adult,Blue-Collar,married,primary,no,Low-Medium,yes,no,no
Adult,White-Collar,single,tertiary,no,Low-Medium,yes,no,no
Adult,White-Collar,married,tertiary,no,Low-Medium,no,no,yes
Adult,White-Collar,divorced,secondary,no,Low-Medium,yes,no,no
Adult,White-Collar,married,tertiary,no,Low-Medium,no,no,no
Adult,Blue-Collar,single,secondary,no,Low-Medium,yes,no,no
Adult,Blue-Collar,married,secondary,no,Low-Medium,yes,no,no
Adult,Blue-Collar,divorced,secondary,no,Low-Medium,yes,no,no
Adult,White-Collar,married,secondary,no,Low-Medium,no,no,yes
Adult,White-Collar,married,secondary,no,Low-Medium,no,no,no
Adult,Not-Working,married,tertiary,no,Low-Medium,no,yes,no
Adult,White-Collar,married,tertiary,no,Low-Medium,yes,no,no
Adult,White-Collar,single,secondary,no,Negative,no,yes,no
Adult,Blue-Collar,married,secondary,no,Low-Medium,yes,no,no
Adult,White-Collar,single,tertiary,no,High,no,no,yes
Adult,White-Collar,married,tertiary,no,Low-Medium,yes,no,no
Adult,White-Collar,married,secondary,no,Low-Medium,yes,no,no
Adult,White-Collar,single,tertiary,no,Low-Medium,yes,no,yes
Adult,White-Collar,single,Unknown,no,Low-Medium,yes,no,no
Young,Not-Working,single,secondary,no,Low-Medium,no,no,no
Adult,White-Collar,single,tertiary,no,Low-Medium,yes,no,no
Adult,Blue-Collar,married,secondary,no,Low-Medium,yes,no,no
Adult,White-Collar,divorced,secondary,no,Low-Medium,no,yes,no
Adult,Blue-Collar,married,secondary,no,Low-Medium,yes,yes,no
Adult,White-Collar,married,tertiary,no,Low-Medium,yes,yes,no
Adult,White-Collar,married,secondary,no,Low-Medium,yes,yes,no
Young,Blue-Collar,single,secondary,no,Low-Medium,no,no,no
Adult,White-Collar,married,tertiary,no,Low-Medium,no,no,no
Adult,Blue-Collar,married,secondary,no,Low-Medium,no,no,no
Adult,White-Collar,single,secondary,no,Low-Medium,yes,no,yes
Adult,Not-Working,married,secondary,no,Low-Medium,no,no,yes
Adult,White-Collar,divorced,secondary,no,Low-Medium,yes,yes,no
Adult,White-Collar,married,tertiary,no,Low-Medium,yes,no,no
Adult,White-Collar,married,secondary,no,Low-Medium,no,no,no
Adult,White-Collar,single,tertiary,no,Low-Medium,no,no,no
Senior,Not-Working,married,primary,no,Low-Medium,no,no,no
Adult,White-Collar,divorced,tertiary,no,Low-Medium,yes,no,yes
Young,Not-Working,single,primary,no,Low-Medium,no,no,yes
Adult,White-Collar,single,tertiary,no,Low-Medium,no,no,no
Adult,White-Collar,married,secondary,no,Low-Medium,yes,no,no
Young,White-Collar,single,secondary,no,Low-Medium,yes,no,yes
Young,White-Collar,single,secondary,no,Low-Medium,yes,no,no
Adult,White-Collar,married,primary,no,Low-Medium,yes,no,no
Young,Blue-Collar,single,secondary,no,Low-Medium,no,no,no
Adult,White-Collar,single,tertiary,no,Low-Medium,no,no,yes
Adult,White-Collar,divorced,tertiary,no,Low-Medium,yes,no,no
Adult,White-Collar,divorced,tertiary,no,Low-Medium,no,no,no
Young,White-Collar,single,tertiary,no,Low-Medium,yes,no,no
Adult,Blue-Collar,married,secondary,no,Low-Medium,no,no,no
Adult,White-Collar,married,secondary,no,Low-Medium,yes,no,no
Adult,Blue-Collar,married,secondary,no,Negative,yes,no,no
Adult,White-Collar,divorced,secondary,no,Negative,no,no,no
Young,White-Collar,single,tertiary,no,Low-Medium,no,no,no
Adult,White-Collar,married,primary,no,Low-Medium,yes,no,no
Adult,White-Collar,married,secondary,no,Low-Medium,yes,no,no
Young,Blue-Collar,married,secondary,no,Low-Medium,yes,yes,no
Senior,Not-Working,divorced,secondary,no,Low-Medium,no,no,yes
Adult,Blue-Collar,married,primary,no,Low-Medium,no,yes,no
Adult,White-Collar,married,secondary,no,Negative,yes,no,no
Senior,Not-Working,married,secondary,no,Low-Medium,no,no,yes
Adult,White-Collar,single,tertiary,no,Low-Medium,no,no,no
Adult,White-Collar,single,tertiary,no,High,no,no,no
Adult,Blue-Collar,married,secondary,no,Low-Medium,yes,no,no
Adult,White-Collar,divorced,secondary,no,Low-Medium,no,no,no
Young,Not-Working,single,secondary,no,Low-Medium,no,no,yes
Adult,Blue-Collar,married,secondary,no,Negative,yes,no,no
Adult,White-Collar,single,tertiary,no,Low-Medium,no,no,no
Young,White-Collar,married,secondary,no,Low-Medium,yes,no,no
Adult,Not-Working,married,secondary,no,Low-Medium,yes,no,yes
Adult,White-Collar,married,tertiary,no,Low-Medium,yes,no,no
Adult,Blue-Collar,married,secondary,no,Low-Medium,yes,no,no
Adult,White-Collar,divorced,tertiary,no,Low-Medium,no,no,yes
Adult,White-Collar,married,secondary,no,Low-Medium,yes,no,no
Adult,White-Collar,married,tertiary,no,Low-Medium,no,no,yes
Adult,White-Collar,married,tertiary,no,Low-Medium,no,no,no
Adult,Blue-Collar,married,primary,no,Low-Medium,no,yes,no
Adult,White-Collar,married,tertiary,no,Low-Medium,yes,no,no
Adult,Not-Working,divorced,secondary,no,Low-Medium,yes,no,no
Adult,Blue-Collar,married,primary,no,Low-Medium,yes,no,no
Adult,Not-Working,single,Unknown,no,Low-Medium,yes,no,no
Adult,Blue-Collar,single,secondary,no,Negative,no,no,no
Adult,White-Collar,married,tertiary,no,Low-Medium,no,no,no
Adult,White-Collar,married,secondary,no,Low-Medium,yes,no,no
Adult,Self-Employed,married,secondary,no,Low-Medium,yes,no,no
Senior,Not-Working,married,primary,no,Low-Medium,no,no,yes
Adult,White-Collar,married,secondary,no,Low-Medium,no,no,no
Young,White-Collar,single,tertiary,no,Low-Medium,yes,no,yes
Young,Not-Working,single,tertiary,no,Low-Medium,no,no,yes
Adult,White-Collar,single,tertiary,no,High,no,no,no
Adult,White-Collar,divorced,tertiary,no,Low-Medium,yes,no,no
Young,Blue-Collar,married,secondary,no,Low-Medium,yes,no,no
Adult,Not-Working,married,secondary,no,Low-Medium,no,no,no
Adult,White-Collar,married,secondary,no,Low-Medium,yes,no,no
Adult,White-Collar,married,tertiary,no,Low-Medium,no,no,no
Adult,Blue-Collar,married,secondary,no,Low-Medium,yes,no,no
Adult,White-Collar,divorced,secondary,no,Negative,no,no,no
Adult,Blue-Collar,married,secondary,no,Low-Medium,yes,no,no
Adult,White-Collar,divorced,secondary,no,Low-Medium,yes,no,no
Adult,Blue-Collar,married,primary,no,Low-Medium,no,no,no
Adult,Blue-Collar,single,secondary,no,Low-Medium,no,yes,no
Adult,Blue-Collar,married,secondary,no,Low-Medium,yes,yes,no
Adult,Not-Working,married,tertiary,no,Low-Medium,no,no,no
Adult,White-Collar,single,secondary,no,Low-Medium,yes,no,yes
Adult,Blue-Collar,married,secondary,no,Low-Medium,yes,no,no
Adult,Blue-Collar,divorced,secondary,no,Negative,yes,no,no
Adult,White-Collar,married,secondary,no,Low-Medium,yes,no,no
Young,Blue-Collar,married,primary,no,Low-Medium,yes,no,no
Adult,Blue-Collar,married,secondary,no,Low-Medium,yes,no,no
Adult,Blue-Collar,single,secondary,no,Low-Medium,yes,no,no
Adult,White-Collar,married,tertiary,no,Low-Medium,yes,no,no
Adult,White-Collar,married,secondary,no,Low-Medium,no,no,no
Adult,White-Collar,single,tertiary,no,Low-Medium,no,no,no
Adult,White-Collar,married,secondary,no,Low-Medium,yes,no,no
Adult,Blue-Collar,married,primary,no,Low-Medium,yes,no,no
Adult,Not-Working,married,primary,no,Low-Medium,yes,no,no
Adult,White-Collar,married,tertiary,no,Low-Medium,yes,no,no
Adult,Not-Working,married,secondary,no,Low-Medium,yes,no,no
Young,White-Collar,single,tertiary,no,Low-Medium,yes,no,no
Adult,Blue-Collar,married,secondary,no,Low-Medium,yes,yes,yes
Adult,White-Collar,single,secondary,no,Low-Medium,yes,no,no
Adult,Blue-Collar,divorced,secondary,no,Low-Medium,yes,no,no
Adult,Blue-Collar,married,secondary,no,Low-Medium,yes,no,no
Adult,White-Collar,married,tertiary,no,High,no,no,no
Adult,White-Collar,married,secondary,no,Low-Medium,yes,no,no
Adult,Blue-Collar,single,primary,no,Low-Medium,no,no,no
Adult,White-Collar,married,secondary,no,Negative,yes,no,no
Adult,Unknown,married,Unknown,no,Low-Medium,no,no,no
Senior,Not-Working,married,primary,no,Low-Medium,no,no,yes
Adult,White-Collar,married,secondary,no,Low-Medium,no,no,no
Adult,White-Collar,married,tertiary,no,Low-Medium,no,no,yes
Adult,Blue-Collar,single,secondary,no,Low-Medium,yes,no,no
Adult,White-Collar,married,tertiary,no,Low-Medium,yes,no,no
Adult,Blue-Collar,married,primary,no,Low-Medium,no,no,no
Adult,Blue-Collar,single,secondary,no,Low-Medium,no,yes,no
Adult,Self-Employed,married,tertiary,no,Low-Medium,no,no,no
Adult,White-Collar,married,secondary,no,Low-Medium,yes,yes,no
Adult,White-Collar,married,secondary,no,High,no,no,no
Adult,White-Collar,married,secondary,no,Low-Medium,no,no,no
Adult,White-Collar,married,secondary,no,Low-Medium,yes,no,no
Young,White-Collar,single,secondary,no,Low-Medium,no,no,no
Adult,Blue-Collar,married,secondary,no,Low-Medium,no,no,yes
Young,White-Collar,single,tertiary,no,Low-Medium,yes,no,no
Adult,White-Collar,divorced,tertiary,no,Low-Medium,yes,no,no
Adult,Self-Employed,married,tertiary,no,Low-Medium,no,no,no
Adult,Blue-Collar,divorced,primary,no,Low-Medium,yes,no,no
Adult,White-Collar,married,secondary,no,Low-Medium,no,no,no
Young,Blue-Collar,married,primary,no,Low-Medium,no,no,no
Young,White-Collar,single,tertiary,no,Low-Medium,yes,no,no
Adult,White-Collar,married,secondary,no,Low-Medium,yes,no,no
Adult,Blue-Collar,divorced,secondary,no,Low-Medium,no,no,no
Adult,White-Collar,single,tertiary,no,Low-Medium,yes,no,no
Adult,White-Collar,married,tertiary,no,High,no,yes,yes
Young,Self-Employed,married,tertiary,no,Low-Medium,yes,no,no
Senior,Not-Working,divorced,secondary,no,Low-Medium,no,no,yes
Adult,Blue-Collar,married,secondary,no,Low-Medium,yes,no,no
Adult,Not-Working,single,tertiary,no,Low-Medium,no,no,no
Adult,Blue-Collar,married,Unknown,no,Low-Medium,yes,no,no
Adult,Blue-Collar,single,secondary,no,Low-Medium,no,no,no
Adult,Blue-Collar,married,Unknown,no,Low-Medium,yes,no,no
Adult,Self-Employed,married,secondary,no,Low-Medium,yes,no,no
Adult,Not-Working,married,tertiary,no,Low-Medium,no,no,no
Adult,White-Collar,married,tertiary,no,Low-Medium,no,no,no
Young,White-Collar,single,tertiary,no,Low-Medium,yes,no,yes
Adult,Blue-Collar,married,primary,no,Negative,yes,no,no
Adult,Blue-Collar,married,tertiary,no,Low-Medium,yes,no,no
Senior,Not-Working,married,secondary,no,Low-Medium,no,yes,no
Adult,White-Collar,divorced,tertiary,no,Low-Medium,no,yes,no
Adult,White-Collar,married,tertiary,no,Low-Medium,no,yes,no
Adult,White-Collar,married,tertiary,no,Low-Medium,no,no,no
Adult,Self-Employed,married,tertiary,no,Low-Medium,no,no,no
Adult,White-Collar,divorced,secondary,no,Low-Medium,yes,yes,no
Adult,Blue-Collar,married,secondary,no,Low-Medium,yes,no,no
Adult,White-Collar,married,tertiary,no,Low-Medium,yes,no,no
Adult,Blue-Collar,divorced,secondary,no,Low-Medium,yes,no,no
Adult,Blue-Collar,divorced,secondary,no,Low-Medium,no,no,no
Adult,White-Collar,married,tertiary,no,Low-Medium,yes,no,yes
Adult,White-Collar,single,tertiary,no,Low-Medium,no,no,yes
Adult,White-Collar,married,tertiary,no,Low-Medium,no,yes,no
Young,White-Collar,single,secondary,no,Low-Medium,yes,no,no
Senior,Not-Working,married,secondary,no,Low-Medium,no,no,yes
Adult,White-Collar,single,tertiary,no,Low-Medium,no,no,yes
Adult,White-Collar,married,secondary,no,Low-Medium,no,no,no
Adult,White-Collar,married,tertiary,no,Low-Medium,no,no,no
Adult,White-Collar,married,tertiary,no,Low-Medium,no,no,no
Adult,White-Collar,married,tertiary,no,High,no,no,no
Adult,White-Collar,single,tertiary,no,Low-Medium,no,no,no
Adult,White-Collar,married,tertiary,no,Low-Medium,no,no,no
Adult,White-Collar,single,secondary,no,Low-Medium,yes,no,no
Adult,Blue-Collar,married,primary,no,Negative,no,no,no
Adult,Self-Employed,married,primary,no,Low-Medium,yes,no,no
Adult,White-Collar,single,secondary,no,Low-Medium,yes,no,no
Adult,White-Collar,married,tertiary,no,Negative,yes,no,no
Adult,White-Collar,divorced,secondary,no,Low-Medium,no,no,no
Young,Not-Working,single,Unknown,no,Low-Medium,no,no,no
Adult,Blue-Collar,single,secondary,no,Low-Medium,yes,no,no
Adult,White-Collar,single,tertiary,no,Low-Medium,yes,no,yes
Young,White-Collar,married,secondary,no,Low-Medium,yes,no,no
Adult,White-Collar,married,secondary,no,Negative,yes,no,no
Young,Blue-Collar,single,secondary,no,Low-Medium,yes,yes,no
Adult,White-Collar,married,tertiary,no,Low-Medium,yes,no,no
Senior,Not-Working,married,Unknown,no,Low-Medium,no,no,no
Adult,White-Collar,married,secondary,no,Low-Medium,no,no,no
Adult,Blue-Collar,divorced,secondary,no,Low-Medium,no,no,yes
Adult,White-Collar,married,secondary,no,Low-Medium,no,no,no
Adult,White-Collar,single,tertiary,no,Low-Medium,no,no,no
Adult,Blue-Collar,single,secondary,no,Low-Medium,yes,no,no
Adult,White-Collar,single,secondary,no,High,no,no,no
Adult,Blue-Collar,married,primary,no,Low-Medium,yes,no,no
Adult,White-Collar,married,secondary,no,Low-Medium,yes,yes,no
Adult,White-Collar,single,secondary,no,Low-Medium,yes,yes,no
Adult,White-Collar,married,secondary,no,Low-Medium,no,no,no
Adult,Self-Employed,married,tertiary,no,Low-Medium,no,yes,no
Senior,Not-Working,married,secondary,no,Low-Medium,no,no,no
Young,Self-Employed,single,tertiary,no,Low-Medium,no,no,no
Adult,White-Collar,divorced,secondary,no,Low-Medium,yes,no,no
Adult,White-Collar,married,tertiary,no,Low-Medium,no,no,no
Adult,Blue-Collar,married,secondary,no,Low-Medium,yes,no,no
Adult,Blue-Collar,married,primary,no,Low-Medium,no,yes,no
Adult,Blue-Collar,single,secondary,no,Low-Medium,yes,no,no
Adult,Blue-Collar,single,secondary,no,Low-Medium,no,no,no
Adult,Not-Working,married,tertiary,no,Low-Medium,no,yes,no
Adult,White-Collar,divorced,tertiary,no,Low-Medium,yes,no,no
Adult,White-Collar,single,secondary,no,Low-Medium,no,no,no
Adult,Unknown,married,Unknown,no,Low-Medium,no,no,no
Senior,Not-Working,married,secondary,no,Low-Medium,yes,no,no
Young,Blue-Collar,single,secondary,no,High,yes,no,no
Adult,White-Collar,married,tertiary,no,Low-Medium,yes,no,no
Adult,Blue-Collar,single,secondary,no,Low-Medium,yes,yes,no
Adult,White-Collar,single,tertiary,no,Low-Medium,no,no,no
Young,Not-Working,single,secondary,no,Low-Medium,no,no,no
Adult,Not-Working,married,tertiary,no,Low-Medium,no,no,no
Adult,White-Collar,married,tertiary,no,Low-Medium,yes,yes,yes
Young,Blue-Collar,married,secondary,no,Low-Medium,yes,no,no
Adult,White-Collar,married,secondary,no,Low-Medium,yes,no,no
Adult,White-Collar,married,secondary,no,Low-Medium,yes,no,no
Adult,White-Collar,married,secondary,no,Low-Medium,yes,yes,no
Adult,White-Collar,married,secondary,no,Low-Medium,no,no,no
Adult,Not-Working,divorced,primary,no,Low-Medium,no,no,no
Adult,White-Collar,single,secondary,no,Low-Medium,yes,no,yes
Adult,Blue-Collar,married,primary,no,Low-Medium,yes,yes,no
Adult,White-Collar,married,tertiary,no,Low-Medium,yes,no,yes
Adult,White-Collar,married,secondary,no,Low-Medium,yes,no,no
Young,White-Collar,single,secondary,no,Low-Medium,yes,no,no
Adult,White-Collar,married,tertiary,no,Low-Medium,yes,no,no
Adult,White-Collar,married,primary,no,Low-Medium,no,yes,no
Adult,White-Collar,married,tertiary,no,Negative,no,no,no
Young,White-Collar,single,secondary,no,Negative,no,yes,no
Adult,Blue-Collar,married,secondary,no,Negative,yes,no,no
Adult,White-Collar,divorced,secondary,no,Low-Medium,no,yes,no
Adult,White-Collar,married,tertiary,no,Low-Medium,no,no,yes
Adult,White-Collar,married,tertiary,no,High,yes,yes,no
Adult,White-Collar,single,secondary,no,Low-Medium,yes,no,no
Adult,Blue-Collar,divorced,secondary,no,Low-Medium,yes,no,no
Adult,White-Collar,married,tertiary,no,Low-Medium,yes,no,no
Adult,White-Collar,divorced,secondary,no,Low-Medium,no,yes,no
Adult,White-Collar,single,secondary,no,Low-Medium,yes,no,no
Adult,White-Collar,married,secondary,no,Low-Medium,yes,no,no
Adult,White-Collar,single,secondary,no,Low-Medium,no,no,no
Adult,Blue-Collar,divorced,secondary,no,Negative,no,no,no
Adult,White-Collar,married,primary,no,Negative,yes,no,no
Adult,White-Collar,married,secondary,no,Low-Medium,yes,yes,no
Adult,White-Collar,married,tertiary,no,Low-Medium,no,no,no
Adult,White-Collar,married,secondary,no,Low-Medium,yes,no,no
Adult,White-Collar,married,tertiary,no,Low-Medium,yes,no,no
Adult,White-Collar,divorced,tertiary,no,Negative,yes,no,no
Adult,Blue-Collar,married,primary,no,Negative,yes,yes,no
Adult,White-Collar,single,tertiary,no,Low-Medium,no,no,no
Adult,Not-Working,married,primary,no,Low-Medium,no,no,yes
Senior,Not-Working,married,secondary,no,Low-Medium,no,no,yes
Young,Blue-Collar,single,secondary,no,Low-Medium,yes,no,no
Adult,White-Collar,married,Unknown,no,Low-Medium,yes,no,no
Adult,Self-Employed,married,tertiary,no,Negative,yes,yes,no
Adult,White-Collar,single,secondary,no,Low-Medium,no,no,no
Adult,White-Collar,single,secondary,no,Low-Medium,no,no,no
Adult,White-Collar,single,tertiary,no,Low-Medium,no,no,yes
Senior,Not-Working,married,Unknown,no,Low-Medium,no,no,yes
Adult,Blue-Collar,single,secondary,no,Low-Medium,yes,no,no
Adult,Blue-Collar,married,Unknown,no,Low-Medium,yes,no,no
Adult,White-Collar,single,tertiary,no,Low-Medium,yes,no,no
Adult,White-Collar,married,secondary,no,Negative,no,no,no
Adult,White-Collar,married,secondary,no,Low-Medium,no,no,no
Adult,Blue-Collar,divorced,primary,no,Low-Medium,yes,no,no
Young,White-Collar,single,tertiary,no,Low-Medium,no,no,no
Adult,White-Collar,married,secondary,no,Low-Medium,no,yes,no
Adult,White-Collar,married,tertiary,no,Low-Medium,no,no,no
Adult,Blue-Collar,married,secondary,no,Low-Medium,yes,no,no
Young,White-Collar,single,tertiary,no,Low-Medium,no,yes,no
Adult,White-Collar,married,secondary,no,Low-Medium,yes,no,no
Young,Blue-Collar,married,secondary,no,Low-Medium,yes,no,no
Adult,White-Collar,married,tertiary,no,High,yes,yes,no
Senior,Not-Working,married,secondary,no,High,no,no,no
Young,Blue-Collar,married,primary,no,Low-Medium,yes,yes,no
Adult,White-Collar,married,secondary,no,Low-Medium,yes,no,no
Adult,Blue-Collar,single,secondary,no,Low-Medium,yes,no,no
Adult,Blue-Collar,single,secondary,no,Low-Medium,yes,yes,no
Adult,Blue-Collar,single,secondary,no,Low-Medium,yes,no,no
Young,White-Collar,single,tertiary,no,Low-Medium,yes,no,no
Adult,White-Collar,single,secondary,no,Low-Medium,no,no,no
Adult,White-Collar,married,secondary,no,Negative,yes,no,no
